,policy_names,perf,cost,risk,perfVector,policy_num,policy
43,"['Manual', 'Manual', 'Arduino', 'Raspberry Pi', 'Scheduling', 'Rachio']",2.0,1256.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
44,"['Manual', 'Manual', 'Arduino', 'Raspberry Pi', 'Scheduling', 'Raspberry Pi']",2.0,1251.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
45,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.4,1216.65,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
46,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'Rachio']",2.3,1221.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
47,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'Raspberry Pi']",2.3,1216.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
48,"['Manual', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'B-Hyve Smart Hose']",2.4,1216.65,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
49,"['Manual', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'Rachio']",2.3,1221.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
50,"['Manual', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'Raspberry Pi']",2.3,1216.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
51,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'B-Hyve Smart Hose']",2.1,1216.65,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
52,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'Rachio']",2.0,1221.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
53,"['Manual', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'Raspberry Pi']",2.0,1216.5,0.4,"{'yield': 0.5, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
54,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.85,1236.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
55,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'Rachio']",2.75,1241.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
56,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'Raspberry Pi']",2.75,1236.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
57,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'B-Hyve Smart Hose']",2.85,1236.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
58,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'Rachio']",2.75,1241.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
59,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'Raspberry Pi']",2.75,1236.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
60,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'B-Hyve Smart Hose']",2.5500000000000003,1236.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.6}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
61,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'Rachio']",2.45,1241.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
62,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'Raspberry Pi']",2.45,1236.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
63,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.85,1201.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
64,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'Rachio']",2.75,1206.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
65,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'Raspberry Pi']",2.75,1201.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
66,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'B-Hyve Smart Hose']",2.85,1201.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
67,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'Rachio']",2.75,1206.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
68,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'Raspberry Pi']",2.75,1201.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
69,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Scheduling', 'B-Hyve Smart Hose']",2.5500000000000003,1201.65,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.6}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
70,"['Manual', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Scheduling', 'Rachio']",2.45,1206.5,0.5,"{'yield': 0.75, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFE48>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
