"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CORN - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","5,000","","0.004","","0.004","","1","","2",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","11,000","","0.029","","0.029","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHOFENPROX = 128965)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHYL (2E;4Z)-DECADIENOATE = 144022)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)","3,000","","0.011","","0.011","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","32,000","","0.021","","0.022","","1","","2",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","66,000","","0.091","","0.091","","1","","1",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PROPARGITE = 97601)","766,000","","2.27","","2.621","","1.2",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","8,000","","0.11","","0.11","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)","9,000","","0.008","","0.008","","1","","1",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)","168,000","","0.115","","0.115","","1","","2",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TERBUFOS = 105001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TETRAMETHRIN = 69003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,684,000","","","","","","","","13",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","7,000","","0.01","","0.01","","1","","1",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (Z)",""," (Z)",""," (Z)","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (DODECADIEN-1-OL = 129028)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)","9,000","","0.076","","0.076","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLINS A4A7 = 116902)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)"," (Z)","","0.001","","0.001","","1",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (NITRAPYRIN = 69203)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","129,000","","","","","","","","1",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","38,000","","0.082","","0.093","","1.1","","3",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","71,000","","0.046","","0.063","","1.4","","9",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","133,000","","0.126","","0.126","","1","","9",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","321,000","","","","","","","","21",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","51,000","","0.039","","0.061","","1.6","","7",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","429,000","","0.58","","0.67","","1.2","","5",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, BEE = 30053)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)","3,581,000","","1.368","","1.444","","1.1","","21",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)","8,622,000","","0.969","","1.091","","1.1","","67",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)","75,000","","0.083","","0.085","","1","","7",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID POTASSIUM = 117423)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)","27,000","","0.084","","0.096","","1.2","","2",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)","11,000","","0.032","","0.037","","1.2","","2",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","351,000","","0.603","","0.603","","1","","5",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)","33,000","","0.033","","0.034","","1","","8",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,342,000","","0.852","","0.887","","1","","13",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)","358,000","","0.765","","0.765","","1","","4",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","3,079,000","","0.683","","0.825","","1.2","","31",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","2,392,000","","0.943","","1.012","","1.1","","20",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXAFLUTOLE = 123000)","130,000","","0.062","","0.062","","1","","18",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","388,000","","0.098","","0.099","","1","","33",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NICOSULFURON = 129008)","2,000","","0.005","","0.007","","1.3","","2",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PICLORAM, K SALT = 5104)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRIMISULFURON = 128973)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROSULFURON = 129031)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYROXASULFONE = 90099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","7,000","","0.01","","0.012","","1.1","","5",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","4,670,000","","0.93","","1.004","","1.1","","39",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)","28,000","","0.057","","0.057","","1","","4",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","774,000","","1.03","","1.03","","1","","6",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TEMBOTRIONE = 12801)","28,000","","0.059","","0.059","","1","","4",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIENCARBAZONE-METHY = 15804)","45,000","","0.023","","0.023","","1","","17",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOPRAMEZONE = 123009)","4,000","","0.014","","0.014","","1","","2",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","26,870,000","","","","","","","","98",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","15,000","","0.049","","0.049","","1","","3",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORETHOXYFOS = 129006)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","1,000","","0.004","","0.004","","1","","3",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","20,000","","0.022","","0.022","","1","","8",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUPIRIMPHOS = 129086)","3,000","","0.009","","0.009","","1","","2",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEFLUTHRIN = 128912)","101,000","","0.121","","0.121","","1","","7",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","237,000","","","","","","","","23",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (NITRAPYRIN = 69203)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOXASTROBIN = 28869)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","15,000","","0.048","","0.048","","1","","5",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
